code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry
000001,平安银行,1991-04-03,sz,stock,stock_sz_000001,金融行业,,"['深圳', '广东']",,
000002,万  科Ａ,1991-01-29,sz,stock,stock_sz_000002,房地产,,广东,,
000004,国农科技,1990-12-01,sz,stock,stock_sz_000004,生物制药,,"['深圳', '广东']",,
000005,世纪星源,1990-12-10,sz,stock,stock_sz_000005,房地产,,"['深圳', '广东']",,
000006,深振业Ａ,1992-04-27,sz,stock,stock_sz_000006,房地产,,"['深圳', '广东']",,
000007,全新好,1992-04-13,sz,stock,stock_sz_000007,酒店旅游,,"['深圳', '广东']",,
000008,神州高铁,1992-05-07,sz,stock,stock_sz_000008,综合行业,,"['深圳', '北京']",,
000009,中国宝安,1991-06-25,sz,stock,stock_sz_000009,房地产,,"['深圳', '广东']",,
000010,美丽生态,1995-10-27,sz,stock,stock_sz_000010,建筑建材,,"['深圳', '广东']",,
000011,深物业A,1992-03-30,sz,stock,stock_sz_000011,房地产,,"['深圳', '广东']",,
000012,南  玻Ａ,1992-02-28,sz,stock,stock_sz_000012,玻璃行业,,"['深圳', '广东']",,
000014,沙河股份,1992-06-02,sz,stock,stock_sz_000014,房地产,,"['深圳', '广东']",,
000016,深康佳Ａ,1992-03-27,sz,stock,stock_sz_000016,家电行业,,"['深圳', '广东']",,
000017,深中华A,1992-03-31,sz,stock,stock_sz_000017,,,"['深圳', '广东']",,
000018,神州长城,1992-06-16,sz,stock,stock_sz_000018,纺织行业,,"['深圳', '广东']",,
000019,深深宝Ａ,1992-10-12,sz,stock,stock_sz_000019,食品行业,,广东,,
000020,深华发Ａ,1992-04-28,sz,stock,stock_sz_000020,电子器件,,"['深圳', '广东']",,
000021,深科技,1994-02-02,sz,stock,stock_sz_000021,电子信息,,"['深圳', '广东']",,
000022,深赤湾Ａ,1993-05-05,sz,stock,stock_sz_000022,交通运输,,"['深圳', '广东']",,
000023,深天地Ａ,1993-04-29,sz,stock,stock_sz_000023,建筑建材,,"['深圳', '广东']",,
000025,特  力Ａ,1993-06-21,sz,stock,stock_sz_000025,汽车制造,,"['深圳', '广东']",,
000026,飞亚达Ａ,1993-06-03,sz,stock,stock_sz_000026,商业百货,,"['深圳', '广东']",,
000027,深圳能源,1993-09-03,sz,stock,stock_sz_000027,电力行业,,"['深圳', '广东']",,
000028,国药一致,1993-08-09,sz,stock,stock_sz_000028,商业百货,,"['深圳', '广东']",,
000029,深深房Ａ,1993-09-15,sz,stock,stock_sz_000029,房地产,,"['深圳', '广东']",,
000030,富奥股份,1993-09-29,sz,stock,stock_sz_000030,汽车制造,,"['深圳', '吉林']",,
000031,中粮地产,1993-10-08,sz,stock,stock_sz_000031,房地产,,"['深圳', '广东']",,
000032,深桑达Ａ,1993-10-28,sz,stock,stock_sz_000032,电子信息,,"['深圳', '广东']",,
000034,神州数码,1994-05-09,sz,stock,stock_sz_000034,煤炭行业,,"['深圳', '广东']",,
000035,中国天楹,1994-04-08,sz,stock,stock_sz_000035,电子信息,,"['深圳', '江苏']",,
000036,华联控股,1994-06-17,sz,stock,stock_sz_000036,房地产,,"['深圳', '广东']",,
000037,深南电A,1994-07-01,sz,stock,stock_sz_000037,电力行业,,"['深圳', '广东']",,
000038,深大通,1994-08-08,sz,stock,stock_sz_000038,房地产,,"['深圳', '广东']",,
000039,中集集团,1994-04-08,sz,stock,stock_sz_000039,机械行业,,"['深圳', '广东']",,
000040,东旭蓝天,1994-08-08,sz,stock,stock_sz_000040,房地产,,"['深圳', '广东']",,
000042,中洲控股,1994-09-21,sz,stock,stock_sz_000042,房地产,,"['深圳', '广东']",,
000043,中航地产,1994-09-28,sz,stock,stock_sz_000043,房地产,,"['深圳', '广东']",,
000045,深纺织Ａ,1994-08-15,sz,stock,stock_sz_000045,纺织行业,,"['深圳', '广东']",,
000046,泛海控股,1994-09-12,sz,stock,stock_sz_000046,房地产,,"['深圳', '北京']",,
000048,康达尔,1994-11-01,sz,stock,stock_sz_000048,农林牧渔,,"['深圳', '广东']",,
000049,德赛电池,1995-03-20,sz,stock,stock_sz_000049,电器行业,,"['深圳', '广东']",,
000050,深天马Ａ,1995-03-15,sz,stock,stock_sz_000050,电子器件,,"['深圳', '广东']",,
000055,方大集团,1996-04-15,sz,stock,stock_sz_000055,建筑建材,,"['深圳', '广东']",,
000056,皇庭国际,1996-07-08,sz,stock,stock_sz_000056,房地产,,"['深圳', '广东']",,
000058,深 赛 格,1996-12-26,sz,stock,stock_sz_000058,电子器件,,"['深圳', '广东']",,
000059,华锦股份,1997-01-30,sz,stock,stock_sz_000059,石油行业,,辽宁,,
000060,中金岭南,1997-01-23,sz,stock,stock_sz_000060,有色金属,,"['深圳', '广东']",,
000061,农 产 品,1997-01-10,sz,stock,stock_sz_000061,农林牧渔,,"['深圳', '广东']",,
000062,深圳华强,1997-01-30,sz,stock,stock_sz_000062,商业百货,,"['深圳', '广东']",,
000063,中兴通讯,1997-11-18,sz,stock,stock_sz_000063,电子信息,,"['深圳', '广东']",,
000065,北方国际,1998-06-05,sz,stock,stock_sz_000065,建筑建材,,北京,,
000066,中国长城,1997-06-26,sz,stock,stock_sz_000066,电子信息,,"['深圳', '广东']",,
000068,华控赛格,1997-06-11,sz,stock,stock_sz_000068,电子器件,,"['深圳', '广东']",,
000069,华侨城Ａ,1997-09-10,sz,stock,stock_sz_000069,酒店旅游,,"['深圳', '广东']",,
000070,特发信息,2000-05-11,sz,stock,stock_sz_000070,电子信息,,"['深圳', '广东']",,
000078,海王生物,1998-12-18,sz,stock,stock_sz_000078,生物制药,,"['深圳', '广东']",,
000088,盐 田 港,1997-07-28,sz,stock,stock_sz_000088,交通运输,,"['深圳', '广东']",,
000089,深圳机场,1998-04-20,sz,stock,stock_sz_000089,交通运输,,"['深圳', '广东']",,
000090,天健集团,1999-07-21,sz,stock,stock_sz_000090,建筑建材,,"['深圳', '广东']",,
000096,广聚能源,2000-07-24,sz,stock,stock_sz_000096,石油行业,,"['深圳', '广东']",,
000099,中信海直,2000-07-31,sz,stock,stock_sz_000099,交通运输,,"['深圳', '广东']",,
000100,TCL 集团,2004-01-30,sz,stock,stock_sz_000100,家电行业,,广东,,
000150,宜华健康,2000-08-07,sz,stock,stock_sz_000150,医疗器械,,广东,,
000151,中成股份,2000-09-06,sz,stock,stock_sz_000151,物资外贸,,北京,,
000153,丰原药业,2000-09-20,sz,stock,stock_sz_000153,生物制药,,安徽,,
000155,川化股份,2000-09-26,sz,stock,stock_sz_000155,农药化肥,,四川,,
000156,华数传媒,2000-09-06,sz,stock,stock_sz_000156,传媒娱乐,,浙江,,
000157,中联重科,2000-10-12,sz,stock,stock_sz_000157,机械行业,,湖南,,
000158,常山北明,2000-07-24,sz,stock,stock_sz_000158,纺织行业,,河北,,
000159,国际实业,2000-09-26,sz,stock,stock_sz_000159,石油行业,,新疆,,
000166,申万宏源,2015-01-26,sz,stock,stock_sz_000166,金融行业,,新疆,,
000301,东方市场,2000-05-29,sz,stock,stock_sz_000301,综合行业,,江苏,,
000333,美的集团,2013-09-18,sz,stock,stock_sz_000333,家电行业,,广东,,
000338,潍柴动力,2007-04-30,sz,stock,stock_sz_000338,汽车制造,,山东,,
000400,许继电气,1997-04-18,sz,stock,stock_sz_000400,发电设备,,河南,,
000401,冀东水泥,1996-06-14,sz,stock,stock_sz_000401,水泥行业,,河北,,
000402,金 融 街,1996-06-26,sz,stock,stock_sz_000402,房地产,,北京,,
000403,ST生化,1996-06-28,sz,stock,stock_sz_000403,生物制药,,山西,,
000404,华意压缩,1996-06-19,sz,stock,stock_sz_000404,机械行业,,江西,,
000407,胜利股份,1996-07-03,sz,stock,stock_sz_000407,塑料制品,,山东,,
000408,藏格控股,1996-06-28,sz,stock,stock_sz_000408,商业百货,,青海,,
000409,山东地矿,1996-06-27,sz,stock,stock_sz_000409,钢铁行业,,"[""['深圳', '山东']"", '山东']",,
000410,*ST沈机,1996-07-18,sz,stock,stock_sz_000410,机械行业,,辽宁,,
000411,英特集团,1996-07-16,sz,stock,stock_sz_000411,商业百货,,浙江,,
000413,东旭光电,1996-09-25,sz,stock,stock_sz_000413,电子器件,,河北,,
000415,渤海金控,1996-07-16,sz,stock,stock_sz_000415,金融行业,,新疆,,
000416,民生控股,1996-07-19,sz,stock,stock_sz_000416,商业百货,,山东,,
000417,合肥百货,1996-08-12,sz,stock,stock_sz_000417,商业百货,,安徽,,
000418,小天鹅Ａ,1997-03-28,sz,stock,stock_sz_000418,家电行业,,江苏,,
000419,通程控股,1996-08-16,sz,stock,stock_sz_000419,商业百货,,湖南,,
000420,吉林化纤,1996-08-02,sz,stock,stock_sz_000420,化纤行业,,吉林,,
000421,南京公用,1996-08-06,sz,stock,stock_sz_000421,交通运输,,江苏,,
000422,湖北宜化,1996-08-15,sz,stock,stock_sz_000422,农药化肥,,湖北,,
000423,东阿阿胶,1996-07-29,sz,stock,stock_sz_000423,生物制药,,山东,,
000425,徐工机械,1996-08-28,sz,stock,stock_sz_000425,机械行业,,江苏,,
000426,兴业矿业,1996-08-28,sz,stock,stock_sz_000426,有色金属,,内蒙古,,
000428,华天酒店,1996-08-08,sz,stock,stock_sz_000428,酒店旅游,,湖南,,
000429,粤高速Ａ,1998-02-20,sz,stock,stock_sz_000429,公路桥梁,,"['广州', '广东']",,
000430,张家界,1996-08-29,sz,stock,stock_sz_000430,酒店旅游,,湖南,,
000488,晨鸣纸业,2000-11-20,sz,stock,stock_sz_000488,造纸行业,,山东,,
000498,山东路桥,1997-06-09,sz,stock,stock_sz_000498,建筑建材,,山东,,
000501,鄂武商Ａ,1992-11-20,sz,stock,stock_sz_000501,商业百货,,湖北,,
000502,绿景控股,1992-11-23,sz,stock,stock_sz_000502,房地产,,广东,,
000503,海虹控股,1992-11-30,sz,stock,stock_sz_000503,电子信息,,海南,,
000504,南华生物,1992-12-08,sz,stock,stock_sz_000504,传媒娱乐,,湖南,,
000505,珠江控股,1992-12-21,sz,stock,stock_sz_000505,房地产,,海南,,
000506,中润资源,1993-03-12,sz,stock,stock_sz_000506,房地产,,山东,,
000507,珠海港,1993-03-26,sz,stock,stock_sz_000507,交通运输,,广东,,
000509,华塑控股,1993-05-07,sz,stock,stock_sz_000509,建筑建材,,四川,,
000510,金路集团,1993-05-07,sz,stock,stock_sz_000510,化工行业,,四川,,
000511,*ST烯碳,1993-05-18,sz,stock,stock_sz_000511,其它行业,,辽宁,,
000513,丽珠集团,1993-10-28,sz,stock,stock_sz_000513,生物制药,,广东,,
000514,渝 开 发,1993-07-12,sz,stock,stock_sz_000514,房地产,,重庆,,
000516,国际医学,1993-08-09,sz,stock,stock_sz_000516,商业百货,,陕西,,
000517,荣安地产,1993-08-06,sz,stock,stock_sz_000517,房地产,,浙江,,
000518,四环生物,1993-09-08,sz,stock,stock_sz_000518,生物制药,,江苏,,
000519,中兵红箭,1993-10-08,sz,stock,stock_sz_000519,机械行业,,湖南,,
000520,长航凤凰,1993-10-25,sz,stock,stock_sz_000520,交通运输,,湖北,,
000521,美菱电器,1993-10-18,sz,stock,stock_sz_000521,家电行业,,安徽,,
000523,广州浪奇,1993-11-08,sz,stock,stock_sz_000523,化工行业,,"['广州', '广东']",,
000524,岭南控股,1993-11-18,sz,stock,stock_sz_000524,酒店旅游,,"['广州', '广东']",,
000525,红 太 阳,1993-10-28,sz,stock,stock_sz_000525,农药化肥,,江苏,,
000526,*ST紫学,1993-11-01,sz,stock,stock_sz_000526,房地产,,福建,,
000528,柳    工,1993-11-18,sz,stock,stock_sz_000528,机械行业,,广西,,
000529,广弘控股,1993-11-18,sz,stock,stock_sz_000529,食品行业,,广东,,
000530,大冷股份,1993-12-08,sz,stock,stock_sz_000530,机械行业,,辽宁,,
000531,穗恒运Ａ,1994-01-06,sz,stock,stock_sz_000531,电力行业,,"['广州', '广东']",,
000532,华金资本,1994-01-03,sz,stock,stock_sz_000532,电子信息,,广东,,
000533,万 家 乐,1994-01-03,sz,stock,stock_sz_000533,家电行业,,广东,,
000534,万泽股份,1994-01-10,sz,stock,stock_sz_000534,房地产,,广东,,
000536,华映科技,1993-11-26,sz,stock,stock_sz_000536,电子器件,,福建,,
000537,广宇发展,1993-12-10,sz,stock,stock_sz_000537,房地产,,天津,,
000538,云南白药,1993-12-15,sz,stock,stock_sz_000538,生物制药,,云南,,
000539,粤电力Ａ,1993-11-26,sz,stock,stock_sz_000539,电力行业,,"['广州', '广东']",,
000540,中天金融,1994-02-02,sz,stock,stock_sz_000540,房地产,,贵州,,
000541,佛山照明,1993-11-23,sz,stock,stock_sz_000541,家电行业,,广东,,
000543,皖能电力,1993-12-20,sz,stock,stock_sz_000543,电力行业,,安徽,,
000544,中原环保,1993-12-08,sz,stock,stock_sz_000544,环保行业,,河南,,
000545,金浦钛业,1993-12-15,sz,stock,stock_sz_000545,化工行业,,吉林,,
000546,金圆股份,1993-12-15,sz,stock,stock_sz_000546,水泥行业,,吉林,,
000547,航天发展,1993-11-30,sz,stock,stock_sz_000547,电子信息,,福建,,
000548,湖南投资,1993-12-20,sz,stock,stock_sz_000548,公路桥梁,,湖南,,
000550,江铃汽车,1993-12-01,sz,stock,stock_sz_000550,汽车制造,,江西,,
000551,创元科技,1994-01-06,sz,stock,stock_sz_000551,机械行业,,江苏,,
000552,靖远煤电,1994-01-06,sz,stock,stock_sz_000552,煤炭行业,,甘肃,,
000553,沙隆达Ａ,1993-12-03,sz,stock,stock_sz_000553,农药化肥,,湖北,,
000554,泰山石油,1993-12-15,sz,stock,stock_sz_000554,石油行业,,山东,,
000555,神州信息,1994-04-08,sz,stock,stock_sz_000555,电子信息,,"['深圳', '广东']",,
000557,西部创业,1994-06-17,sz,stock,stock_sz_000557,酿酒行业,,宁夏,,
000558,莱茵体育,1994-05-09,sz,stock,stock_sz_000558,房地产,,浙江,,
000559,万向钱潮,1994-01-10,sz,stock,stock_sz_000559,汽车制造,,浙江,,
000560,昆百大Ａ,1994-02-02,sz,stock,stock_sz_000560,商业百货,,云南,,
000561,烽火电子,1994-05-09,sz,stock,stock_sz_000561,电子信息,,陕西,,
000563,陕国投Ａ,1994-01-10,sz,stock,stock_sz_000563,金融行业,,陕西,,
000564,供销大集,1994-01-10,sz,stock,stock_sz_000564,商业百货,,陕西,,
000565,渝三峡Ａ,1994-04-08,sz,stock,stock_sz_000565,化工行业,,重庆,,
000566,海南海药,1994-05-25,sz,stock,stock_sz_000566,生物制药,,海南,,
000567,海德股份,1994-05-25,sz,stock,stock_sz_000567,房地产,,海南,,
000568,泸州老窖,1994-05-09,sz,stock,stock_sz_000568,酿酒行业,,四川,,
000570,苏常柴Ａ,1994-07-01,sz,stock,stock_sz_000570,机械行业,,江苏,,
000571,新大洲Ａ,1994-05-25,sz,stock,stock_sz_000571,煤炭行业,,海南,,
000572,海马汽车,1994-08-08,sz,stock,stock_sz_000572,汽车制造,,海南,,
000573,粤宏远Ａ,1994-08-15,sz,stock,stock_sz_000573,房地产,,广东,,
000576,广东甘化,1994-09-07,sz,stock,stock_sz_000576,综合行业,,广东,,
000581,威孚高科,1998-09-24,sz,stock,stock_sz_000581,汽车制造,,江苏,,
000582,北部湾港,1995-11-02,sz,stock,stock_sz_000582,交通运输,,广西,,
000584,哈工智能,1995-11-28,sz,stock,stock_sz_000584,化纤行业,,江苏,,
000585,东北电气,1995-12-13,sz,stock,stock_sz_000585,发电设备,,江苏,,
000586,汇源通信,1995-12-20,sz,stock,stock_sz_000586,电子信息,,四川,,
000587,金洲慈航,1996-04-25,sz,stock,stock_sz_000587,"['有色金属', '商业百货']",,黑龙江,,
000589,黔轮胎Ａ,1996-03-08,sz,stock,stock_sz_000589,汽车制造,,贵州,,
000590,启迪古汉,1996-01-19,sz,stock,stock_sz_000590,生物制药,,湖南,,
000591,太阳能,1996-02-08,sz,stock,stock_sz_000591,商业百货,,重庆,,
000592,平潭发展,1996-03-27,sz,stock,stock_sz_000592,农林牧渔,,福建,,
000593,大通燃气,1996-03-12,sz,stock,stock_sz_000593,供水供气,,四川,,
000595,*ST宝实,1996-04-19,sz,stock,stock_sz_000595,机械行业,,宁夏,,
000596,古井贡酒,1996-09-27,sz,stock,stock_sz_000596,酿酒行业,,安徽,,
000597,东北制药,1996-05-23,sz,stock,stock_sz_000597,生物制药,,辽宁,,
000598,兴蓉环境,1996-05-29,sz,stock,stock_sz_000598,环保行业,,四川,,
000599,青岛双星,1996-04-30,sz,stock,stock_sz_000599,汽车制造,,山东,,
000600,建投能源,1996-06-06,sz,stock,stock_sz_000600,电力行业,,河北,,
000601,韶能股份,1996-08-30,sz,stock,stock_sz_000601,电力行业,,广东,,
000603,盛达矿业,1996-08-23,sz,stock,stock_sz_000603,有色金属,,北京,,
000605,渤海股份,1996-09-13,sz,stock,stock_sz_000605,供水供气,,北京,,
000606,神州易桥,1996-10-04,sz,stock,stock_sz_000606,生物制药,,青海,,
000607,华媒控股,1996-08-30,sz,stock,stock_sz_000607,传媒娱乐,,浙江,,
000608,阳光股份,1996-09-19,sz,stock,stock_sz_000608,房地产,,广西,,
000609,绵石投资,1996-10-10,sz,stock,stock_sz_000609,房地产,,北京,,
000610,西安旅游,1996-09-26,sz,stock,stock_sz_000610,酒店旅游,,陕西,,
000611,天首发展,1996-10-08,sz,stock,stock_sz_000611,纺织行业,,内蒙古,,
000612,焦作万方,1996-09-26,sz,stock,stock_sz_000612,有色金属,,河南,,
000613,*ST东海A,1997-01-28,sz,stock,stock_sz_000613,酒店旅游,,海南,,
000615,京汉股份,1996-10-16,sz,stock,stock_sz_000615,化纤行业,,湖北,,
000616,海航投资,1996-11-08,sz,stock,stock_sz_000616,房地产,,辽宁,,
000617,中油资本,1996-10-22,sz,stock,stock_sz_000617,机械行业,,新疆,,
000619,海螺型材,1996-10-23,sz,stock,stock_sz_000619,建筑建材,,安徽,,
000620,新华联,1996-10-29,sz,stock,stock_sz_000620,房地产,,北京,,
000622,恒立实业,1996-11-07,sz,stock,stock_sz_000622,汽车制造,,湖南,,
000623,吉林敖东,1996-10-28,sz,stock,stock_sz_000623,生物制药,,吉林,,
000625,长安汽车,1997-06-10,sz,stock,stock_sz_000625,汽车制造,,重庆,,
000626,远大控股,1996-11-28,sz,stock,stock_sz_000626,物资外贸,,江苏,,
000627,天茂集团,1996-11-12,sz,stock,stock_sz_000627,化工行业,,湖北,,
000628,高新发展,1996-11-18,sz,stock,stock_sz_000628,开发区,,四川,,
000629,*ST钒钛,1996-11-15,sz,stock,stock_sz_000629,钢铁行业,,四川,,
000630,铜陵有色,1996-11-20,sz,stock,stock_sz_000630,有色金属,,安徽,,
000631,顺发恒业,1996-11-22,sz,stock,stock_sz_000631,房地产,,吉林,,
000632,三木集团,1996-11-21,sz,stock,stock_sz_000632,综合行业,,福建,,
000633,合金投资,1996-11-12,sz,stock,stock_sz_000633,综合行业,,新疆,,
000635,英 力 特,1996-11-20,sz,stock,stock_sz_000635,化工行业,,宁夏,,
000636,风华高科,1996-11-29,sz,stock,stock_sz_000636,电子器件,,广东,,
000637,茂化实华,1996-11-14,sz,stock,stock_sz_000637,石油行业,,广东,,
000638,万方发展,1996-11-26,sz,stock,stock_sz_000638,商业百货,,辽宁,,
000639,西王食品,1996-11-26,sz,stock,stock_sz_000639,食品行业,,山东,,
000650,仁和药业,1996-12-10,sz,stock,stock_sz_000650,生物制药,,江西,,
000651,格力电器,1996-11-18,sz,stock,stock_sz_000651,家电行业,,广东,,
000652,泰达股份,1996-11-28,sz,stock,stock_sz_000652,综合行业,,天津,,
000655,金岭矿业,1996-11-28,sz,stock,stock_sz_000655,钢铁行业,,山东,,
000656,金科股份,1996-11-28,sz,stock,stock_sz_000656,房地产,,重庆,,
000657,中钨高新,1996-12-05,sz,stock,stock_sz_000657,有色金属,,海南,,
000659,*ST中富,1996-12-03,sz,stock,stock_sz_000659,印刷包装,,广东,,
000661,长春高新,1996-12-18,sz,stock,stock_sz_000661,生物制药,,吉林,,
000662,天夏智慧,1996-12-16,sz,stock,stock_sz_000662,化工行业,,广西,,
000663,永安林业,1996-12-06,sz,stock,stock_sz_000663,农林牧渔,,福建,,
000665,湖北广电,1996-12-10,sz,stock,stock_sz_000665,传媒娱乐,,湖北,,
000666,经纬纺机,1996-12-10,sz,stock,stock_sz_000666,纺织机械,,北京,,
000667,美好置业,1996-12-05,sz,stock,stock_sz_000667,房地产,,云南,,
000668,荣丰控股,1996-12-10,sz,stock,stock_sz_000668,房地产,,上海,,
000669,金鸿控股,1996-12-10,sz,stock,stock_sz_000669,供水供气,,吉林,,
000670,盈方微,1996-12-17,sz,stock,stock_sz_000670,电子器件,,湖北,,
000671,阳 光 城,1996-12-18,sz,stock,stock_sz_000671,房地产,,福建,,
000672,上峰水泥,1996-12-18,sz,stock,stock_sz_000672,水泥行业,,甘肃,,
000673,当代东方,1997-01-24,sz,stock,stock_sz_000673,印刷包装,,山西,,
000676,智度股份,1996-12-24,sz,stock,stock_sz_000676,仪器仪表,,河南,,
000677,恒天海龙,1996-12-26,sz,stock,stock_sz_000677,化纤行业,,山东,,
000678,襄阳轴承,1997-01-06,sz,stock,stock_sz_000678,机械行业,,湖北,,
000679,大连友谊,1997-01-24,sz,stock,stock_sz_000679,商业百货,,辽宁,,
000680,山推股份,1997-01-22,sz,stock,stock_sz_000680,机械行业,,山东,,
000681,视觉中国,1997-01-21,sz,stock,stock_sz_000681,电子信息,,江苏,,
000682,东方电子,1997-01-21,sz,stock,stock_sz_000682,发电设备,,山东,,
000683,远兴能源,1997-01-31,sz,stock,stock_sz_000683,化工行业,,内蒙古,,
000685,中山公用,1997-01-23,sz,stock,stock_sz_000685,供水供气,,广东,,
000686,东北证券,1997-02-27,sz,stock,stock_sz_000686,金融行业,,吉林,,
000687,华讯方舟,1997-02-21,sz,stock,stock_sz_000687,化纤行业,,河北,,
000688,建新矿业,1997-01-20,sz,stock,stock_sz_000688,,,重庆,,
000690,宝新能源,1997-01-28,sz,stock,stock_sz_000690,电力行业,,广东,,
000691,亚太实业,1997-02-28,sz,stock,stock_sz_000691,房地产,,甘肃,,
000692,惠天热电,1997-02-27,sz,stock,stock_sz_000692,供水供气,,辽宁,,
000693,*ST华泽,1997-02-26,sz,stock,stock_sz_000693,,,四川,,
000695,滨海能源,1997-02-18,sz,stock,stock_sz_000695,供水供气,,天津,,
000697,炼石有色,1997-03-25,sz,stock,stock_sz_000697,有色金属,,陕西,,
000698,沈阳化工,1997-02-20,sz,stock,stock_sz_000698,化工行业,,辽宁,,
000700,模塑科技,1997-02-28,sz,stock,stock_sz_000700,汽车制造,,江苏,,
000701,厦门信达,1997-02-26,sz,stock,stock_sz_000701,综合行业,,福建,,
000702,正虹科技,1997-03-18,sz,stock,stock_sz_000702,农林牧渔,,湖南,,
000703,恒逸石化,1997-03-28,sz,stock,stock_sz_000703,化纤行业,,广西,,
000705,浙江震元,1997-04-10,sz,stock,stock_sz_000705,商业百货,,浙江,,
000707,双环科技,1997-04-15,sz,stock,stock_sz_000707,化工行业,,湖北,,
000708,大冶特钢,1997-03-26,sz,stock,stock_sz_000708,钢铁行业,,湖北,,
000709,河钢股份,1997-04-16,sz,stock,stock_sz_000709,钢铁行业,,河北,,
000710,贝瑞基因,1997-04-22,sz,stock,stock_sz_000710,汽车制造,,四川,,
000711,京蓝科技,1997-04-11,sz,stock,stock_sz_000711,电子信息,,黑龙江,,
000712,锦龙股份,1997-04-15,sz,stock,stock_sz_000712,金融行业,,广东,,
000713,丰乐种业,1997-04-22,sz,stock,stock_sz_000713,农林牧渔,,安徽,,
000715,中兴商业,1997-05-08,sz,stock,stock_sz_000715,商业百货,,辽宁,,
000716,黑芝麻,1997-04-18,sz,stock,stock_sz_000716,食品行业,,广西,,
000717,韶钢松山,1997-05-08,sz,stock,stock_sz_000717,钢铁行业,,广东,,
000718,苏宁环球,1997-04-08,sz,stock,stock_sz_000718,房地产,,吉林,,
000719,大地传媒,1997-03-31,sz,stock,stock_sz_000719,传媒娱乐,,河南,,
000720,新能泰山,1997-05-09,sz,stock,stock_sz_000720,电力行业,,山东,,
000721,西安饮食,1997-04-30,sz,stock,stock_sz_000721,酒店旅游,,陕西,,
000722,湖南发展,1997-05-22,sz,stock,stock_sz_000722,电力行业,,湖南,,
000723,美锦能源,1997-05-15,sz,stock,stock_sz_000723,煤炭行业,,山西,,
000725,京东方Ａ,2001-01-12,sz,stock,stock_sz_000725,电子器件,,北京,,
000726,鲁  泰Ａ,2000-12-25,sz,stock,stock_sz_000726,纺织行业,,山东,,
000727,华东科技,1997-05-20,sz,stock,stock_sz_000727,电子器件,,江苏,,
000728,国元证券,1997-06-16,sz,stock,stock_sz_000728,金融行业,,安徽,,
000729,燕京啤酒,1997-07-16,sz,stock,stock_sz_000729,酿酒行业,,北京,,
000731,四川美丰,1997-06-17,sz,stock,stock_sz_000731,农药化肥,,四川,,
000732,泰禾集团,1997-07-04,sz,stock,stock_sz_000732,房地产,,福建,,
000733,振华科技,1997-07-03,sz,stock,stock_sz_000733,电子器件,,贵州,,
000735,罗 牛 山,1997-06-11,sz,stock,stock_sz_000735,农林牧渔,,海南,,
000736,中交地产,1997-04-25,sz,stock,stock_sz_000736,房地产,,重庆,,
000737,南风化工,1997-04-28,sz,stock,stock_sz_000737,化工行业,,山西,,
000738,航发控制,1997-06-26,sz,stock,stock_sz_000738,飞机制造,,江苏,,
000739,普洛药业,1997-05-09,sz,stock,stock_sz_000739,生物制药,,浙江,,
000750,国海证券,1997-07-09,sz,stock,stock_sz_000750,金融行业,,广西,,
000751,锌业股份,1997-06-26,sz,stock,stock_sz_000751,有色金属,,辽宁,,
000752,西藏发展,1997-06-25,sz,stock,stock_sz_000752,酿酒行业,,西藏,,
000753,漳州发展,1997-06-26,sz,stock,stock_sz_000753,汽车制造,,福建,,
000755,*ST三维,1997-06-27,sz,stock,stock_sz_000755,化工行业,,山西,,
000756,新华制药,1997-08-06,sz,stock,stock_sz_000756,生物制药,,山东,,
000757,浩物股份,1997-06-27,sz,stock,stock_sz_000757,汽车制造,,四川,,
000758,中色股份,1997-04-16,sz,stock,stock_sz_000758,有色金属,,北京,,
000759,中百集团,1997-05-19,sz,stock,stock_sz_000759,商业百货,,湖北,,
000760,斯太尔,1997-06-27,sz,stock,stock_sz_000760,汽车制造,,湖北,,
000761,本钢板材,1998-01-15,sz,stock,stock_sz_000761,钢铁行业,,辽宁,,
000762,西藏矿业,1997-07-08,sz,stock,stock_sz_000762,有色金属,,西藏,,
000766,通化金马,1997-04-30,sz,stock,stock_sz_000766,生物制药,,吉林,,
000767,漳泽电力,1997-06-09,sz,stock,stock_sz_000767,电力行业,,山西,,
000768,中航飞机,1997-06-26,sz,stock,stock_sz_000768,飞机制造,,陕西,,
000776,广发证券,1997-06-11,sz,stock,stock_sz_000776,金融行业,,广东,,
000777,中核科技,1997-07-10,sz,stock,stock_sz_000777,机械行业,,江苏,,
000778,新兴铸管,1997-06-06,sz,stock,stock_sz_000778,钢铁行业,,河北,,
000779,三毛派神,1997-05-28,sz,stock,stock_sz_000779,纺织行业,,甘肃,,
000780,*ST平能,1997-06-06,sz,stock,stock_sz_000780,煤炭行业,,内蒙古,,
000782,美达股份,1997-06-19,sz,stock,stock_sz_000782,化纤行业,,广东,,
000783,长江证券,1997-07-31,sz,stock,stock_sz_000783,金融行业,,湖北,,
000785,武汉中商,1997-07-11,sz,stock,stock_sz_000785,商业百货,,湖北,,
000786,北新建材,1997-06-06,sz,stock,stock_sz_000786,建筑建材,,北京,,
000788,北大医药,1997-06-16,sz,stock,stock_sz_000788,生物制药,,重庆,,
000789,万年青,1997-09-23,sz,stock,stock_sz_000789,水泥行业,,江西,,
000790,泰合健康,1998-03-27,sz,stock,stock_sz_000790,生物制药,,四川,,
