code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry,timestamp
600961,株冶集团,2004-08-30,sh,stock,stock_sh_600961,有色金属,"['长株潭', '资产注入', '出口退税']",湖南,,,2004-08-30
600962,国投中鲁,2004-06-22,sh,stock,stock_sh_600962,食品行业,摘帽概念,北京,,,2004-06-22
600963,岳阳林纸,2004-05-25,sh,stock,stock_sh_600963,造纸行业,"['长株潭', '资产注入', '装饰园林', '风沙治理']",湖南,,,2004-05-25
600965,福成股份,2004-07-13,sh,stock,stock_sh_600965,农林牧渔,,河北,,,2004-07-13
600966,博汇纸业,2004-06-08,sh,stock,stock_sh_600966,造纸行业,黄河三角,山东,,,2004-06-08
600967,内蒙一机,2004-05-18,sh,stock,stock_sh_600967,交通运输,"['丝绸之路', '军民融合', '业绩预升', '铁路基建', '国防军工', '军工航天']",内蒙古,,,2004-05-18
600969,郴电国际,2004-04-08,sh,stock,stock_sh_600969,电力行业,"['长株潭', '污水处理']",湖南,,,2004-04-08
600970,中材国际,2005-04-12,sh,stock,stock_sh_600970,建筑建材,"['低碳经济', '融资融券', '沿海发展', '社保重仓']",江苏,,,2005-04-12
600971,恒源煤电,2004-08-17,sh,stock,stock_sh_600971,煤炭行业,"['券商重仓', '融资融券', '信托重仓', '业绩预降']",安徽,,,2004-08-17
600973,宝胜股份,2004-08-02,sh,stock,stock_sh_600973,发电设备,"['券商重仓', '股权激励', '超导概念', '智能电网', '信托重仓', '沿海发展', '核电核能', '物联网', '铁路基建']",江苏,,,2004-08-02
600975,新五丰,2004-06-09,sh,stock,stock_sh_600975,农林牧渔,"['长株潭', '猪肉']",湖南,,,2004-06-09
600976,健民集团,2004-04-19,sh,stock,stock_sh_600976,生物制药,"['婴童概念', '股权激励', '武汉规划']",湖北,,,2004-04-19
600977,中国电影,2016-08-09,sh,stock,stock_sh_600977,,次新股,北京,,,2016-08-09
600978,宜华生活,2004-08-24,sh,stock,stock_sh_600978,家具行业,"['券商重仓', '股权激励', 'QFII重仓', 'O2O模式', '新零售', '出口退税']",广东,,,2004-08-24
600979,广安爱众,2004-09-06,sh,stock,stock_sh_600979,电力行业,成渝特区,四川,,,2004-09-06
600980,北矿科技,2004-05-12,sh,stock,stock_sh_600980,电子器件,"['准ST股', '整体上市', '稀土永磁']",北京,,,2004-05-12
600981,汇鸿集团,2004-06-30,sh,stock,stock_sh_600981,物资外贸,"['创投概念', '金融参股', '新三板', '参股金融']",江苏,,,2004-06-30
600982,宁波热电,2004-07-06,sh,stock,stock_sh_600982,供水供气,"['信托重仓', '业绩预降', '重组概念']",浙江,,,2004-07-06
600983,惠而浦,2004-07-27,sh,stock,stock_sh_600983,家电行业,皖江区域,安徽,,,2004-07-27
600984,建设机械,2004-07-07,sh,stock,stock_sh_600984,机械行业,"['丝绸之路', '陕甘宁', '重组概念', '摘帽概念']",陕西,,,2004-07-07
600985,雷鸣科化,2004-04-28,sh,stock,stock_sh_600985,化工行业,皖江区域,安徽,,,2004-04-28
600986,科达股份,2004-04-26,sh,stock,stock_sh_600986,建筑建材,"['重组概念', '黄河三角']",山东,,,2004-04-26
600987,航民股份,2004-08-09,sh,stock,stock_sh_600987,纺织行业,"['融资融券', '页岩气', '涉矿概念']",浙江,,,2004-08-09
600988,赤峰黄金,2004-04-14,sh,stock,stock_sh_600988,,"['业绩预升', '重组概念', '黄金概念']","['广州', '内蒙古']",,,2004-04-14
600990,四创电子,2004-05-10,sh,stock,stock_sh_600990,电子信息,"['物联网', '整体上市', '皖江区域', '卫星导航', '重组概念', '国防军工', '军工航天']",安徽,,,2004-05-10
600992,贵绳股份,2004-05-14,sh,stock,stock_sh_600992,钢铁行业,,贵州,,,2004-05-14
600993,马应龙,2004-05-17,sh,stock,stock_sh_600993,生物制药,"['生物疫苗', 'QFII重仓', '抗癌', '基因概念', '社保重仓', '民营医院', '武汉规划', '基因测序']",湖北,,,2004-05-17
600995,文山电力,2004-06-15,sh,stock,stock_sh_600995,电力行业,重组概念,云南,,,2004-06-15
600996,贵广网络,2016-12-26,sh,stock,stock_sh_600996,,次新股,贵州,,,2016-12-26
600997,开滦股份,2004-06-02,sh,stock,stock_sh_600997,煤炭行业,业绩预降,河北,,,2004-06-02
600998,九州通,2010-11-02,sh,stock,stock_sh_600998,商业百货,"['含可转债', 'O2O模式', '民营银行', '新零售', '民营医院', '武汉规划']",湖北,,,2010-11-02
600999,招商证券,2009-11-17,sh,stock,stock_sh_600999,金融行业,"['融资融券', '前海概念', '含H股', '央企50']","['深圳', '广东']",,,2009-11-17
601000,唐山港,2010-07-05,sh,stock,stock_sh_601000,交通运输,"['日韩贸易', '雄安新区', '京津冀', '自贸区', '东亚自贸']",河北,,,2010-07-05
601001,大同煤业,2006-06-23,sh,stock,stock_sh_601001,煤炭行业,"['融资融券', '稀缺资源', '重组概念']",山西,,,2006-06-23
601002,晋亿实业,2007-01-26,sh,stock,stock_sh_601002,机械行业,"['融资融券', '新三板', '出口退税', '铁路基建']",浙江,,,2007-01-26
601003,柳钢股份,2007-02-27,sh,stock,stock_sh_601003,钢铁行业,,广西,,,2007-02-27
601005,*ST重钢,2007-02-28,sh,stock,stock_sh_601005,钢铁行业,"['低碳经济', '成渝特区', '融资融券', '准ST股', '含H股']",重庆,,,2007-02-28
601006,大秦铁路,2006-08-01,sh,stock,stock_sh_601006,交通运输,"['券商重仓', '融资融券', '保险重仓', '基金重仓', 'QFII重仓', '社保重仓', '超大盘']",山西,,,2006-08-01
601007,金陵饭店,2007-04-06,sh,stock,stock_sh_601007,酒店旅游,"['养老概念', '参股金融']",江苏,,,2007-04-06
601008,连云港,2007-04-26,sh,stock,stock_sh_601008,交通运输,"['海上丝路', '日韩贸易', '沿海发展', '自贸区', '东亚自贸']",江苏,,,2007-04-26
601009,南京银行,2007-07-19,sh,stock,stock_sh_601009,金融行业,"['融资融券', '保险重仓', 'QFII重仓', '信托重仓', '沿海发展']",江苏,,,2007-07-19
601010,文峰股份,2011-06-03,sh,stock,stock_sh_601010,商业百货,"['O2O模式', '新零售', '内贸规划', '参股金融']",江苏,,,2011-06-03
601011,宝泰隆,2011-03-09,sh,stock,stock_sh_601011,煤炭行业,"['石墨烯', '业绩预降']",黑龙江,,,2011-03-09
601012,隆基股份,2012-04-11,sh,stock,stock_sh_601012,电子器件,"['锂电池', '乡村振兴', '太阳能', '业绩预升', '陕甘宁', '多晶硅', '特斯拉']",陕西,,,2012-04-11
601015,陕西黑猫,2014-11-05,sh,stock,stock_sh_601015,煤炭行业,,陕西,,,2014-11-05
601016,节能风电,2014-09-29,sh,stock,stock_sh_601016,电力行业,风能,北京,,,2014-09-29
601018,宁波港,2010-09-28,sh,stock,stock_sh_601018,交通运输,"['海上丝路', '本月解禁', '信托重仓', '金融参股']",浙江,,,2010-09-28
601019,山东出版,2017-11-22,sh,stock,stock_sh_601019,,,山东,,,2017-11-22
601020,华钰矿业,2016-03-16,sh,stock,stock_sh_601020,,次新股,西藏,,,2016-03-16
601021,春秋航空,2015-01-21,sh,stock,stock_sh_601021,交通运输,,上海,,,2015-01-21
601028,玉龙股份,2011-11-07,sh,stock,stock_sh_601028,钢铁行业,"['油气改革', '股权激励']",江苏,,,2011-11-07
601038,一拖股份,2012-08-08,sh,stock,stock_sh_601038,机械行业,"['融资融券', '乡村振兴', '含H股', '参股金融']",河南,,,2012-08-08
601058,赛轮金宇,2011-06-30,sh,stock,stock_sh_601058,汽车制造,"['业绩预升', '黄河三角']",山东,,,2011-06-30
601069,西部黄金,2015-01-22,sh,stock,stock_sh_601069,,黄金概念,新疆,,,2015-01-22
601086,国芳集团,2017-09-29,sh,stock,stock_sh_601086,,,甘肃,,,2017-09-29
601088,中国神华,2007-10-09,sh,stock,stock_sh_601088,煤炭行业,"['融资融券', '保险重仓', '基金重仓', '含H股', '超大盘', '央企50']",北京,,,2007-10-09
601098,中南传媒,2010-10-28,sh,stock,stock_sh_601098,传媒娱乐,"['长株潭', 'IP变现', '保险重仓', '文化振兴', '社保重仓']",湖南,,,2010-10-28
601099,太平洋,2007-12-28,sh,stock,stock_sh_601099,金融行业,融资融券,云南,,,2007-12-28
601100,恒立液压,2011-10-28,sh,stock,stock_sh_601100,机械行业,,江苏,,,2011-10-28
601101,昊华能源,2010-03-31,sh,stock,stock_sh_601101,煤炭行业,"['融资融券', '稀缺资源']",北京,,,2010-03-31
601106,*ST一重,2010-02-09,sh,stock,stock_sh_601106,机械行业,"['券商重仓', '核电核能']",黑龙江,,,2010-02-09
601107,四川成渝,2009-07-27,sh,stock,stock_sh_601107,公路桥梁,"['成渝特区', '金融参股', '含H股', '参股金融']",四川,,,2009-07-27
601108,财通证券,2017-10-24,sh,stock,stock_sh_601108,,,浙江,,,2017-10-24
601111,中国国航,2006-08-18,sh,stock,stock_sh_601111,交通运输,"['融资融券', '保险重仓', '含H股', '央企50']",北京,,,2006-08-18
601113,华鼎股份,2011-05-09,sh,stock,stock_sh_601113,化纤行业,污水处理,浙江,,,2011-05-09
601116,三江购物,2011-03-02,sh,stock,stock_sh_601116,商业百货,阿里概念,浙江,,,2011-03-02
601117,中国化学,2010-01-07,sh,stock,stock_sh_601117,建筑建材,"['融资融券', '基金重仓']",北京,,,2010-01-07
601118,海南橡胶,2011-01-07,sh,stock,stock_sh_601118,化工行业,"['融资融券', '乡村振兴', '三沙概念', '土地流转', '海南自贸', '国防军工', '军工航天']",海南,,,2011-01-07
601126,四方股份,2010-12-31,sh,stock,stock_sh_601126,发电设备,"['军民融合', '股权激励', '社保重仓']",北京,,,2010-12-31
601127,小康股份,2016-06-15,sh,stock,stock_sh_601127,,"['次新股', '百度概念']",重庆,,,2016-06-15
601128,常熟银行,2016-09-30,sh,stock,stock_sh_601128,,次新股,江苏,,,2016-09-30
601137,博威合金,2011-01-27,sh,stock,stock_sh_601137,有色金属,重组概念,浙江,,,2011-01-27
601139,深圳燃气,2009-12-25,sh,stock,stock_sh_601139,供水供气,"['股权激励', '融资融券', '信托重仓']","['深圳', '广东']",,,2009-12-25
601155,新城控股,2015-12-04,sh,stock,stock_sh_601155,,,江苏,,,2015-12-04
601158,重庆水务,2010-03-29,sh,stock,stock_sh_601158,供水供气,"['成渝特区', '污水处理', '金融参股']",重庆,,,2010-03-29
601163,三角轮胎,2016-09-09,sh,stock,stock_sh_601163,,次新股,山东,,,2016-09-09
601166,兴业银行,2007-02-05,sh,stock,stock_sh_601166,金融行业,"['融资融券', '基金重仓']",福建,,,2007-02-05
601168,西部矿业,2007-07-12,sh,stock,stock_sh_601168,有色金属,"['锂电池', '可燃冰', '融资融券', '稀缺资源']",青海,,,2007-07-12
601169,北京银行,2007-09-19,sh,stock,stock_sh_601169,金融行业,"['融资融券', '保险重仓', 'QFII重仓', '信托重仓']",北京,,,2007-09-19
601177,杭齿前进,2010-10-11,sh,stock,stock_sh_601177,机械行业,,浙江,,,2010-10-11
601179,中国西电,2010-01-28,sh,stock,stock_sh_601179,发电设备,"['券商重仓', '准ST股', '核电核能', '陕甘宁', '央企50']",陕西,,,2010-01-28
601186,中国铁建,2008-03-10,sh,stock,stock_sh_601186,建筑建材,"['券商重仓', '融资融券', 'QFII重仓', '含H股', '社保重仓', '央企50', '铁路基建']",北京,,,2008-03-10
601188,龙江交通,2010-03-19,sh,stock,stock_sh_601188,公路桥梁,"['金融参股', '参股金融']",黑龙江,,,2010-03-19
601198,东兴证券,2015-02-26,sh,stock,stock_sh_601198,金融行业,,北京,,,2015-02-26
601199,江南水务,2011-03-17,sh,stock,stock_sh_601199,供水供气,"['含可转债', '农村金融']",江苏,,,2011-03-17
601200,上海环境,2017-03-31,sh,stock,stock_sh_601200,,,上海,,,2017-03-31
601208,东材科技,2011-05-20,sh,stock,stock_sh_601208,化工行业,"['军民融合', '股权激励', '成渝特区', '碳纤维', '太阳能', '国防军工', '军工航天']",四川,,,2011-05-20
601211,国泰君安,2015-06-26,sh,stock,stock_sh_601211,,,上海,,,2015-06-26
601212,白银有色,2017-02-15,sh,stock,stock_sh_601212,,,甘肃,,,2017-02-15
601216,君正集团,2011-02-22,sh,stock,stock_sh_601216,化工行业,"['博彩概念', '阿里概念', '互联金融', '参股金融']",内蒙古,,,2011-02-22
601218,吉鑫科技,2011-05-06,sh,stock,stock_sh_601218,机械行业,"['风能', '风能概念']",江苏,,,2011-05-06
601222,林洋能源,2011-08-08,sh,stock,stock_sh_601222,仪器仪表,太阳能,江苏,,,2011-08-08
601225,陕西煤业,2014-01-28,sh,stock,stock_sh_601225,煤炭行业,,陕西,,,2014-01-28
601226,华电重工,2014-12-11,sh,stock,stock_sh_601226,机械行业,,北京,,,2014-12-11
601228,广州港,2017-03-29,sh,stock,stock_sh_601228,,,广东,,,2017-03-29
601229,上海银行,2016-11-16,sh,stock,stock_sh_601229,,次新股,上海,,,2016-11-16
601231,环旭电子,2012-02-20,sh,stock,stock_sh_601231,电子器件,"['智能穿戴', '苹果概念']",上海,,,2012-02-20
601233,桐昆股份,2011-05-18,sh,stock,stock_sh_601233,化纤行业,,浙江,,,2011-05-18
601238,广汽集团,2012-03-29,sh,stock,stock_sh_601238,汽车制造,"['含可转债', '新三板', '含H股']",广东,,,2012-03-29
601258,庞大集团,2011-04-28,sh,stock,stock_sh_601258,汽车制造,雄安新区,河北,,,2011-04-28
601288,农业银行,2010-07-15,sh,stock,stock_sh_601288,金融行业,"['融资融券', '保险重仓', '基金重仓', '信托重仓', '含H股', '超大盘']",北京,,,2010-07-15
601311,骆驼股份,2011-06-02,sh,stock,stock_sh_601311,电器行业,"['锂电池', '股权激励', '融资融券']",湖北,,,2011-06-02
601313,江南嘉捷,2012-01-16,sh,stock,stock_sh_601313,交通运输,"['3D打印', '股权激励']",,,,2012-01-16
601318,中国平安,2007-03-01,sh,stock,stock_sh_601318,金融行业,"['融资融券', '基金重仓', '含H股', '超大盘']","['深圳', '广东']",,,2007-03-01
601326,秦港股份,2017-08-16,sh,stock,stock_sh_601326,,,河北,,,2017-08-16
601328,交通银行,2007-05-15,sh,stock,stock_sh_601328,金融行业,"['融资融券', '基金重仓', '含H股', '央企50']",上海,,,2007-05-15
601333,广深铁路,2006-12-22,sh,stock,stock_sh_601333,交通运输,"['创投概念', '融资融券', '含H股']","['深圳', '广东']",,,2006-12-22
601336,新华保险,2011-12-16,sh,stock,stock_sh_601336,金融行业,"['券商重仓', '融资融券', '含H股', '社保重仓']",北京,,,2011-12-16
601339,百隆东方,2012-06-12,sh,stock,stock_sh_601339,纺织行业,"['本月解禁', '民营银行', '业绩预升', '参股金融']",浙江,,,2012-06-12
601366,利群股份,2017-04-12,sh,stock,stock_sh_601366,,,山东,,,2017-04-12
601368,绿城水务,2015-06-12,sh,stock,stock_sh_601368,,污水处理,广西,,,2015-06-12
601369,陕鼓动力,2010-04-28,sh,stock,stock_sh_601369,机械行业,"['智能机器', '核电核能']",陕西,,,2010-04-28
601375,中原证券,2017-01-03,sh,stock,stock_sh_601375,,,河南,,,2017-01-03
601377,兴业证券,2010-10-13,sh,stock,stock_sh_601377,金融行业,"['海峡西岸', '融资融券']",福建,,,2010-10-13
601388,怡球资源,2012-04-23,sh,stock,stock_sh_601388,,"['融资融券', '节能环保', '循环经济', '重组概念']",江苏,,,2012-04-23
601390,中国中铁,2007-12-03,sh,stock,stock_sh_601390,建筑建材,"['融资融券', 'QFII重仓', '含H股', '央企50', '铁路基建']",北京,,,2007-12-03
601398,工商银行,2006-10-27,sh,stock,stock_sh_601398,金融行业,"['融资融券', '保险重仓', '基金重仓', '含H股', '超大盘', '央企50']",北京,,,2006-10-27
601500,通用股份,2016-09-19,sh,stock,stock_sh_601500,,次新股,江苏,,,2016-09-19
601515,东风股份,2012-02-16,sh,stock,stock_sh_601515,印刷包装,金融改革,广东,,,2012-02-16
601518,吉林高速,2010-03-19,sh,stock,stock_sh_601518,公路桥梁,图们江,吉林,,,2010-03-19
601519,*ST智慧,2011-01-28,sh,stock,stock_sh_601519,电子信息,"['博彩概念', '互联金融']",上海,,,2011-01-28
601555,东吴证券,2011-12-12,sh,stock,stock_sh_601555,金融行业,"['创投概念', '融资融券', '信托重仓']",江苏,,,2011-12-12
601558,*ST锐电,2011-01-13,sh,stock,stock_sh_601558,发电设备,"['风能', '风能概念']",北京,,,2011-01-13
601566,九牧王,2011-05-30,sh,stock,stock_sh_601566,服装鞋类,"['海峡西岸', '股权激励']",福建,,,2011-05-30
601567,三星医疗,2011-06-15,sh,stock,stock_sh_601567,仪器仪表,"['民营银行', '金融改革', '智能家居']",浙江,,,2011-06-15
601579,会稽山,2014-08-25,sh,stock,stock_sh_601579,酿酒行业,,浙江,,,2014-08-25
601588,北辰实业,2006-10-16,sh,stock,stock_sh_601588,房地产,含H股,北京,,,2006-10-16
601595,上海电影,2016-08-17,sh,stock,stock_sh_601595,,次新股,上海,,,2016-08-17
601599,鹿港文化,2011-05-27,sh,stock,stock_sh_601599,纺织行业,"['创投概念', 'IP变现']",江苏,,,2011-05-27
601600,中国铝业,2007-04-30,sh,stock,stock_sh_601600,有色金属,"['融资融券', '含H股', '稀土永磁', '超大盘', '央企50']",北京,,,2007-04-30
601601,中国太保,2007-12-25,sh,stock,stock_sh_601601,金融行业,"['融资融券', '基金重仓', '含H股', '央企50']",上海,,,2007-12-25
601607,上海医药,1994-03-24,sh,stock,stock_sh_601607,商业百货,"['融资融券', '国企改革', '保险重仓', '抗癌', '抗流感', '含H股', '仿制药']",上海,,,1994-03-24
601608,中信重工,2012-07-06,sh,stock,stock_sh_601608,机械行业,"['券商重仓', '地热能', '融资融券', '节能环保', '节能']",河南,,,2012-07-06
601611,中国核建,2016-06-06,sh,stock,stock_sh_601611,,"['核电核能', '次新股', '国防军工', '军工航天']",上海,,,2016-06-06
601616,广电电气,2011-02-01,sh,stock,stock_sh_601616,电器行业,股权激励,上海,,,2011-02-01
